"2023-05-27 12:45:04.338919","[root] @  [192.168.32.2]",159,0,"Connect","root@192.168.32.2 on  using TCP/IP"
"2023-05-27 12:45:04.343521","root[root] @  [192.168.32.2]",159,0,"Query","SHOW TABLES FROM `phpmyadmin`"
"2023-05-27 12:45:04.347349","root[root] @  [192.168.32.2]",158,0,"Query","SET collation_connection = 'utf8mb4_unicode_ci'"
"2023-05-27 12:45:04.349853","root[root] @  [192.168.32.2]",159,0,"Query","SHOW TABLES FROM `phpmyadmin`"
"2023-05-27 12:45:04.353366","root[root] @  [192.168.32.2]",158,0,"Query","SELECT 1 FROM mysql.user LIMIT 1"
"2023-05-27 12:45:04.355915","root[root] @  [192.168.32.2]",158,0,"Query","SELECT CURRENT_USER()"
"2023-05-27 12:45:04.358699","root[root] @  [192.168.32.2]",158,0,"Query","SELECT 1 FROM (SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`COLUMN_PRIVILEGES` UNION SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`TABLE_PRIVILEGES` UNION SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`SCHEMA_PRIVILEGES` UNION SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`USER_PRIVILEGES`) t WHERE `IS_GRANTABLE` = 'YES' AND '''root''@''%''' LIKE `GRANTEE` LIMIT 1"
"2023-05-27 12:45:04.364751","root[root] @  [192.168.32.2]",159,0,"Quit",""
"2023-05-27 12:45:04.364792","root[root] @  [192.168.32.2]",158,0,"Quit",""
"2023-05-27 12:45:10.470794","[root] @  [192.168.32.2]",160,0,"Connect","root@192.168.32.2 on  using TCP/IP"
"2023-05-27 12:45:10.478818","root[root] @  [192.168.32.2]",160,0,"Query","SELECT @@version, @@version_comment"
"2023-05-27 12:45:10.483577","root[root] @  [192.168.32.2]",160,0,"Query","SET NAMES 'utf8mb4' COLLATE 'utf8mb4_general_ci'"
"2023-05-27 12:45:10.487533","root[root] @  [192.168.32.2]",160,0,"Query","SET lc_messages = 'ru_RU'"
